time,cpi_mom,cpi_yoy,cpi_mom_smoothed,cpi_yoy_smoothed,cpi_mom_log,cpi_yoy_log,cpi_yoy_diff,interest_rate,month,year,cpi_mom_rolling_mean,cpi_mom_rolling_std,cpi_yoy_rolling_mean,cpi_yoy_rolling_std,cpi_mom_diff
2012-11-01,100.47,107.08,100.52999999999999,106.96333333333332,4.609859175474223,4.673576218652152,0.0799999999999983,5.526901026017452,11,2012,100.57416666666666,0.7131423207867162,110.22666666666667,4.915906155871351,100.47
2012-12-01,100.27,106.81,100.66333333333334,106.98666666666666,4.607866547535834,4.671051555101604,-0.269999999999996,4.311165316021454,12,2012,100.5525,0.7185354422840027,109.28333333333335,4.310240097369304,100.27
2013-01-01,101.25,107.07,100.94666666666666,106.96666666666665,4.617592705986649,4.673482826170178,0.2599999999999909,4.531087480042439,1,2013,100.57333333333332,0.7360994662696875,108.43333333333334,3.5265469418871667,101.25
2013-02-01,101.32,107.02,100.79333333333334,106.90999999999998,4.618283825133474,4.673015732883159,-0.04999999999999716,5.25751763360433,2,2013,100.56916666666667,0.731305909543622,107.64833333333333,2.4734585037346593,101.32
2013-03-01,99.81,106.64,100.38333333333333,106.75666666666666,4.603268378698495,4.6694586758704535,-0.37999999999999545,5.256892975456104,3,2013,100.54,0.7556815105946575,107.0225,1.3929375434671414,99.81
2013-04-01,100.02,106.61,99.92333333333333,106.53666666666665,4.605370165990758,4.669177315962384,-0.030000000000001137,5.257523843153024,4,2013,100.53750000000001,0.7574973747329755,106.695,0.8449475508199357,100.02
2013-05-01,99.94,106.36,100.00333333333333,106.55333333333333,4.604570005916059,4.666829566374819,-0.25,6.92636574532736,5,2013,100.5175,0.770845167804367,106.53000000000002,0.6696539133288132,99.94
2013-06-01,100.05,106.69,100.08666666666666,106.77999999999999,4.605670061029742,4.66992743320337,0.3299999999999983,5.285445255346583,6,2013,100.54333333333334,0.7472535572267008,106.5125,0.6618036649258743,100.05
2013-07-01,100.27,107.29,100.38333333333333,107.15999999999998,4.607866547535834,4.675535448648655,0.6000000000000085,5.567782820090299,7,2013,100.58999999999999,0.706875326541269,106.67416666666668,0.5844415879257818,100.27
2013-08-01,100.83,107.5,100.71999999999998,107.02999999999999,4.613435930405124,4.677490847567717,0.20999999999999375,5.477000881746601,8,2013,100.60666666666667,0.7102539025311378,106.87916666666666,0.3390483562547446,100.83
2013-09-01,101.06,106.3,100.79333333333334,106.57333333333332,4.615714399863762,4.666265285347902,-1.2000000000000028,5.325695625652899,9,2013,100.51166666666666,0.5315129919448138,106.86416666666668,0.36154864713158597,101.06
2013-10-01,100.49,105.92,100.63,106.0,4.610058220060867,4.662684092188698,-0.37999999999999545,4.842365377679827,10,2013,100.48166666666667,0.5207308383998991,106.77416666666666,0.4486030505580026,100.49
2013-11-01,100.34,105.78,100.44666666666667,105.91333333333331,4.608564419056107,4.6613614656378335,-0.14000000000000057,5.379484610246633,11,2013,100.47083333333335,0.5223453809212332,106.66583333333334,0.5194132762217305,100.34
2013-12-01,100.51,106.04,100.51333333333334,105.75666666666666,4.610257225036649,4.663816381420824,0.2600000000000051,4.613587392731214,12,2013,100.49083333333334,0.5185374244990615,106.60166666666667,0.5468227788921982,100.51
2014-01-01,100.69,105.45,100.58333333333333,105.38,4.612046489927524,4.658236906924784,-0.5900000000000034,4.881590696629996,1,2014,100.44416666666667,0.4666019976837473,106.46666666666668,0.6162545715610719,100.69
2014-02-01,100.55,104.65,100.26666666666667,104.82999999999998,4.610655116218661,4.650621448892009,-0.7999999999999972,4.757318226085448,2,2014,100.38,0.3801435135696847,106.26916666666666,0.7806460999284763,100.55
2014-03-01,99.56,104.39,100.06333333333333,104.49666666666667,4.600760477499391,4.648133885420207,-0.2600000000000051,5.040937069693161,3,2014,100.35916666666667,0.41907817307934436,106.08166666666666,0.9378586182783537,99.56
