time,cpi,oil_price,gold_price,interest_rate,cpi_smoothed,cpi_log,month,year,cpi_diff,cpi_rolling_mean,cpi_rolling_std
1995-01-01,103.8,18.39,377.7,25.41,103.8,4.642465970731788,1,1995,,,
1995-02-01,103.4,18.49,378.3,25.41,102.46666666666665,4.638604962074329,2,1995,-0.3999999999999915,,
1995-03-01,100.2,19.17,394.3,25.41,101.53333333333335,4.607168188650764,3,1995,-3.200000000000003,,
1995-04-01,101.0,20.38,388.5,25.41,101.0,4.61512051684126,4,1995,0.7999999999999972,,
1995-05-01,101.8,18.89,387.6,25.41,101.2,4.623010104116422,5,1995,0.7999999999999972,,
1995-06-01,100.8,17.4,385.6,25.41,100.86666666666667,4.613138355637268,6,1995,-1.0,,
1995-07-01,100.0,17.56,388.4,25.41,100.36666666666666,4.605170185988092,7,1995,-0.7999999999999972,,
1995-08-01,100.3,17.84,386.9,25.41,100.26666666666667,4.60816569496789,8,1995,0.29999999999999716,,
1995-09-01,100.5,17.54,386.5,25.41,100.3,4.61015772749913,9,1995,0.20000000000000284,,
1995-10-01,100.1,17.64,384.3,25.41,100.23333333333333,4.6061696863211745,10,1995,-0.4000000000000057,,
1995-11-01,100.1,18.18,388.6,25.41,100.16666666666667,4.6061696863211745,11,1995,0.0,,
1995-12-01,100.3,19.55,388.1,25.41,100.43333333333334,4.60816569496789,12,1995,0.20000000000000284,101.02499999999999,1.3060175412994321
1996-01-01,100.9,17.74,408.5,25.41,101.23333333333333,4.6141299273595635,1,1996,0.6000000000000085,100.78333333333335,0.9712534856222313
1996-02-01,102.5,19.54,401.2,25.41,101.39999999999999,4.629862798578463,2,1996,1.5999999999999943,100.70833333333333,0.7633161305458674
1996-03-01,100.8,21.47,398.4,25.41,101.13333333333333,4.613138355637268,3,1996,-1.7000000000000028,100.75833333333333,0.7464562744708959
1996-04-01,100.1,21.2,393.5,25.41,100.13333333333333,4.6061696863211745,4,1996,-0.7000000000000028,100.68333333333332,0.7649519691794491
1996-05-01,99.5,19.76,394.4,24.29,99.69999999999999,4.600157644164547,5,1996,-0.5999999999999943,100.49166666666666,0.7476731582149764
1996-06-01,99.5,20.92,381.6,23.17,99.43333333333334,4.600157644164547,6,1996,0.0,100.38333333333333,0.7918141808339277
