time,cpi_mom,cpi_yoy,oil_price,gold_price,interest_rate,cpi_mom_smoothed,cpi_yoy_smoothed,cpi_mom_log,cpi_yoy_log,cpi_yoy_diff,month,year,cpi_mom_diff,cpi_mom_rolling_mean,cpi_mom_rolling_std,cpi_yoy_rolling_mean,cpi_yoy_rolling_std
1996-12-01,101.0,104.55,25.92,369.2,23.950701754385964,100.89999999999999,104.27,4.61512051684126,4.649665425874643,0.730000000000004,12,1996,0.09999999999999432,100.375,0.9086703572703515,105.72416666666665,2.6622425896339004
1997-01-01,100.8,104.44,24.15,346.0,23.981052631578947,101.2,104.24000000000001,4.613138355637268,4.648612743830928,-0.10999999999999943,1,1997,-0.20000000000000284,100.36666666666666,0.9038637601816469,105.28083333333332,2.354212697324187
1997-02-01,101.8,103.73,20.3,365.1,24.01140350877193,100.7,103.52,4.623010104116422,4.6417913694437365,-0.7099999999999937,2,1997,1.0,100.30833333333332,0.7656943768814595,104.85833333333333,2.1072163168646427
1997-03-01,99.5,102.39,20.41,354.0,24.041754385964914,100.23333333333333,102.60000000000001,4.600157644164547,4.628789051586725,-1.3400000000000034,3,1997,-2.299999999999997,100.2,0.7816067367347231,104.26916666666666,1.640285220948045
1997-04-01,99.4,101.68,20.21,341.2,24.07210526315789,99.46666666666665,101.91666666666667,4.599152113662528,4.621830626881199,-0.7099999999999937,4,1997,-0.09999999999999432,100.14166666666667,0.8151501070169292,103.70249999999999,1.1566104475028163
1997-05-01,99.5,101.68,20.88,347.5,24.10245614035088,99.66666666666667,101.88333333333334,4.600157644164547,4.621830626881199,0.0,5,1997,0.09999999999999432,100.14166666666667,0.8151501070169292,103.33999999999999,1.0362344417079228
1997-06-01,100.1,102.29,19.8,335.3,24.13280701754386,99.93333333333334,102.39666666666666,4.6061696863211745,4.627811916468916,0.6099999999999994,6,1997,0.5999999999999943,100.19166666666668,0.7902339507827465,103.1425,0.9864364237910714
1997-07-01,100.2,103.22,20.14,328.6,24.16315789473684,100.13333333333333,103.08,4.607168188650764,4.6368626327205815,0.9299999999999926,7,1997,0.10000000000000853,100.26666666666665,0.7389591369356042,103.08333333333333,0.9557227948552632
1997-08-01,100.1,103.73,19.61,327.4,24.193508771929825,100.3,103.66666666666667,4.6061696863211745,4.6417913694437365,0.5100000000000051,8,1997,-0.10000000000000853,100.30833333333334,0.7115390915388164,103.1275,0.973682092975791
1997-09-01,100.6,104.05,21.18,336.9,24.223859649122808,100.33333333333333,104.01,4.611152257665639,4.644871552839644,0.3199999999999932,9,1997,0.5,100.33333333333333,0.7164728420068256,103.21499999999999,1.00776530456789
1997-10-01,100.3,104.25,21.08,312.1,24.25421052631579,100.39999999999999,103.97666666666667,4.60816569496789,4.646791860678911,0.20000000000000284,10,1997,-0.29999999999999716,100.35000000000001,0.7128687243678336,103.31916666666666,1.047346936817268
1997-11-01,100.3,103.63,19.15,296.9,24.28456140350877,100.53333333333335,103.83666666666666,4.60816569496789,4.640826863196126,-0.6200000000000045,11,1997,0.0,100.3,0.6915069183904254,103.30333333333334,1.0405010448059782
1997-12-01,101.0,103.63,17.64,289.9,24.314912280701755,100.96666666666665,103.90666666666665,4.61512051684126,4.640826863196126,0.0,12,1997,0.7000000000000028,100.3,0.6915069183904254,103.22666666666667,0.9719271702356765
1998-01-01,101.6,104.46,17.21,304.6,24.34526315789474,101.59999999999998,104.32,4.6210435351443815,4.6488042230081525,0.8299999999999983,1,1998,0.5999999999999943,100.36666666666667,0.7773303186177846,103.22833333333334,0.9742114138049213
1998-02-01,102.2,104.87,15.44,300.1,24.37561403508772,101.0,104.62666666666667,4.626931677769604,4.652721487846314,0.4100000000000108,2,1998,0.6000000000000085,100.39999999999999,0.8495988358149895,103.32333333333334,1.077668639689217
1998-03-01,99.2,104.55,15.61,303.3,24.4059649122807,101.0,105.42666666666666,4.597138014290827,4.649665425874643,-0.3200000000000074,3,1998,-3.0,100.375,0.8822749519900774,103.50333333333333,1.0879449629573013
1998-04-01,101.6,106.86,15.39,307.9,24.436315789473685,100.73333333333333,106.77,4.6210435351443815,4.671519566529625,2.3100000000000023,4,1998,2.3999999999999915,100.55833333333334,0.8897990920665324,103.935,1.3047639981655872
1998-05-01,101.4,108.9,15.2,295.1,24.46666666666667,101.0,108.18666666666667,4.619073091157083,4.690430029938915,2.0400000000000063,5,1998,-0.19999999999998863,100.71666666666665,0.8526251796479496,104.53666666666668,1.7567704529170676
1998-06-01,100.0,108.8,14.18,298.1,24.49701754385965,100.3,108.58,4.605170185988092,4.689511334421843,-0.10000000000000853,6,1998,-1.4000000000000057,100.70833333333333,0.8596599045640971,105.07916666666667,1.9896434506227774
1998-07-01,99.5,108.04,14.21,290.5,24.527368421052632,100.2,108.64999999999999,4.600157644164547,4.682501528924415,-0.7599999999999909,7,1998,-0.5,100.64999999999999,0.9189915421512087,105.48083333333334,2.065286501513388
1998-08-01,101.1,109.11,13.34,278.9,24.557719298245612,100.53333333333335,108.89999999999999,4.616110126026426,4.692356547667007,1.0699999999999932,8,1998,1.5999999999999943,100.73333333333333,0.9098784467602189,105.92916666666667,2.2281849863360614
1998-09-01,101.0,109.55,16.14,299.0,24.5880701754386,100.8,109.40333333333332,4.61512051684126,4.696381066041475,0.4399999999999977,9,1998,-0.09999999999999432,100.76666666666667,0.9118745261905017,106.3875,2.3677996114536626
1998-10-01,100.3,109.55,14.42,293.7,24.61842105263158,100.46666666666665,109.47666666666665,4.60816569496789,4.696381066041475,0.0,10,1998,-0.7000000000000028,100.76666666666667,0.9118745261905017,106.82916666666667,2.426424448867249
1998-11-01,100.1,109.33,11.22,295.1,24.64877192982456,100.39999999999999,109.33,4.6061696863211745,4.694370831446394,-0.21999999999999886,11,1998,-0.20000000000000284,100.75,0.9229399665298836,107.30416666666666,2.2977240056326917
1998-12-01,100.8,109.11,12.05,289.2,24.679122807017546,100.86666666666667,109.21999999999998,4.613138355637268,4.692356547667007,-0.21999999999999886,12,1998,0.7000000000000028,100.73333333333335,0.9198155282776036,107.76083333333334,2.030089377044277
1999-01-01,101.7,109.22,12.75,288.2,24.70947368421053,101.46666666666665,109.07666666666667,4.622027303054514,4.693364196724008,0.10999999999999943,1,1999,0.9000000000000057,100.74166666666666,0.9287903504836368,108.15750000000001,1.7755773708853542
1999-02-01,101.9,108.9,12.27,288.3,24.73982456140351,100.96666666666665,109.04333333333334,4.623991940228679,4.690430029938915,-0.3199999999999932,2,1999,0.20000000000000284,100.71666666666665,0.8891603120956661,108.49333333333333,1.4481859080389459
1999-03-01,99.3,109.01,16.76,281.9,24.770175438596493,100.2,108.18666666666668,4.598145571051127,4.691439621140267,0.10999999999999943,3,1999,-2.6000000000000085,100.72500000000001,0.8739929269528676,108.865,0.7464522148745262
1999-04-01,99.4,106.65,18.66,287.8,24.80052631578948,99.43333333333334,106.80666666666667,4.599152113662528,4.669552444917359,-2.3599999999999994,4,1999,0.10000000000000853,100.54166666666667,0.9039894743286461,108.84750000000001,0.798386156283805
1999-05-01,99.6,104.76,16.84,272.0,24.830877192982456,99.56666666666666,105.28333333333335,4.601162164590552,4.651672019639511,-1.8900000000000006,5,1999,0.19999999999998863,100.39166666666667,0.8979353422089457,108.5025,1.4234473199691768
1999-06-01,99.7,104.44,19.29,263.6,24.86122807017544,99.63333333333333,104.58333333333333,4.602165676967792,4.648612743830928,-0.3200000000000074,6,1999,0.10000000000000853,100.36666666666667,0.9138662457665961,108.13916666666667,1.8369810130821687
1999-07-01,99.6,104.55,20.53,258.8,24.891578947368423,99.63333333333333,103.99666666666667,4.601162164590552,4.649665425874643,0.10999999999999943,7,1999,-0.10000000000000853,100.375,0.9056639954902096,107.84833333333334,2.1100789874631403
1999-08-01,99.6,103.0,22.11,257.3,24.921929824561403,99.53333333333335,102.97000000000001,4.601162164590552,4.634728988229636,-1.5499999999999972,8,1999,0.0,100.25,0.9000000000000109,107.33916666666666,2.4823063261752814
1999-09-01,99.4,101.36,24.51,299.5,24.952280701754383,99.33333333333333,101.46999999999998,4.599152113662528,4.618678536012884,-1.6400000000000006,9,1999,-0.19999999999998863,100.11666666666666,0.8973023543664281,106.65666666666665,2.908502686742439
1999-10-01,99.0,100.05,21.75,300.3,24.98263157894737,99.60000000000001,100.58666666666666,4.59511985013459,4.605670061029742,-1.3100000000000023,10,1999,-0.4000000000000057,100.00833333333333,0.9500797414699131,105.86500000000001,3.314007461449889
1999-11-01,100.4,100.35,24.59,293.0,25.012982456140357,99.96666666666665,100.14999999999999,4.609162207257629,4.608664075242347,0.29999999999999716,11,1999,1.4000000000000057,100.03333333333335,0.9566355184455242,105.11666666666667,3.470630891909834
1999-12-01,100.5,100.05,25.6,289.6,25.043333333333333,100.43333333333334,99.72333333333331,4.61015772749913,4.605670061029742,-0.29999999999999716,12,1999,0.09999999999999432,100.00833333333333,0.9385272150200844,104.36166666666666,3.508200350175248
2000-01-01,100.4,98.77,27.64,286.2,25.07368421052632,100.83333333333333,99.10000000000001,4.609162207257629,4.592793914920036,-1.2800000000000011,1,2000,-0.09999999999999432,99.90000000000002,0.7885544888073419,103.49083333333333,3.4895335930421583
2000-02-01,101.6,98.48,30.43,294.2,25.1040350877193,100.3,98.44666666666666,4.6210435351443815,4.589853481876198,-0.28999999999999204,2,2000,1.1999999999999886,99.875,0.7212678231609234,102.6225,3.3131504507177
2000-03-01,98.9,98.09,26.9,281.4,25.134385964912283,99.93333333333334,98.18666666666667,4.594109238628667,4.585885424576224,-0.39000000000000057,3,2000,-2.6999999999999886,99.84166666666668,0.7585372686155972,101.71250000000002,2.8691592845291742
2000-04-01,99.3,97.99,25.74,274.7,25.164736842105263,99.2,97.95666666666666,4.598145571051127,4.584865432647727,-0.10000000000000853,4,2000,0.3999999999999915,99.83333333333333,0.7643575238345262,100.99083333333333,2.589862959987477
2000-05-01,99.4,97.79,29.01,274.8,25.195087719298247,99.39999999999999,97.79,4.599152113662528,4.5828223223241835,-0.19999999999998863,5,2000,0.10000000000000853,99.81666666666666,0.7720496137299918,100.41000000000001,2.4452477100768943
2000-06-01,99.5,97.59,32.5,291.5,25.22543859649123,99.43333333333334,97.59333333333335,4.600157644164547,4.5807750291533695,-0.20000000000000284,6,2000,0.09999999999999432,99.8,0.7769403861535245,99.83916666666666,2.206867209142365
2000-07-01,99.4,97.4,27.43,283.2,25.25578947368421,99.66666666666667,97.62666666666667,4.599152113662528,4.578826210648489,-0.18999999999999773,7,2000,-0.09999999999999432,99.78333333333335,0.7837361955673913,99.24333333333334,1.7338938487657833
2000-08-01,100.1,97.89,33.12,282.1,25.286140350877197,99.76666666666667,97.85666666666668,4.6061696863211745,4.583844399273339,0.4899999999999949,8,2000,0.6999999999999886,99.82499999999999,0.7863899102284523,98.8175,1.3008118094621952
2000-09-01,99.8,98.28,30.84,276.9,25.316491228070177,100.0,98.51333333333332,4.603168183317418,4.587820547652979,0.39000000000000057,9,2000,-0.29999999999999716,99.85833333333335,0.7751343969489127,98.56083333333333,1.0290017963879596
2000-10-01,100.1,99.37,32.7,266.4,25.34684210526316,100.26666666666667,99.17333333333333,4.6061696863211745,4.598850257243272,1.0900000000000034,10,2000,0.29999999999999716,99.95,0.7280109889280643,98.50416666666666,0.9556478843108647
2000-11-01,100.9,99.87,33.82,273.3,25.37719298245614,100.36666666666667,99.57000000000001,4.6141299273595635,4.603869340255043,0.5,11,2000,0.8000000000000114,99.99166666666667,0.7692479601808785,98.46416666666666,0.878277843109415
2000-12-01,100.1,99.47,26.8,273.6,25.407543859649124,100.43333333333334,99.57000000000001,4.6061696863211745,4.599856091164322,-0.4000000000000057,12,2000,-0.8000000000000114,99.95833333333333,0.7537281078784838,98.41583333333334,0.79509242839869
2001-01-01,100.3,99.37,28.66,268.0,25.437894736842107,100.26666666666667,99.01333333333334,4.60816569496789,4.598850257243272,-0.09999999999999432,1,2001,0.20000000000000284,99.94999999999999,0.7489386429535528,98.46583333333335,0.837142958719293
2001-02-01,100.4,98.2,27.39,267.8,25.468245614035087,100.0,98.72000000000001,4.609162207257629,4.58700621536042,-1.1700000000000017,2,2001,0.10000000000000853,99.85000000000001,0.5664883855023968,98.44250000000001,0.8406071939648223
2001-03-01,99.3,98.59,26.29,259.2,25.49859649122807,99.73333333333333,98.52666666666669,4.598145571051127,4.59096983658695,0.39000000000000057,3,2001,-1.1000000000000085,99.88333333333333,0.5149286505444597,98.48416666666667,0.8339114661241276
2001-04-01,99.5,98.79,28.46,264.4,25.52894736842105,99.53333333333335,98.85666666666668,4.600157644164547,4.592996385056383,0.20000000000000284,4,2001,0.20000000000000284,99.89999999999999,0.49726524840647207,98.55083333333334,0.8227167670516002
2001-05-01,99.8,99.19,28.37,266.9,25.55929824561404,99.76666666666667,99.22333333333331,4.603168183317418,4.597037202757902,0.3999999999999915,5,2001,0.29999999999999716,99.93333333333334,0.4735424207422694,98.6675,0.8040706097442603
2001-06-01,100.0,99.69,26.25,271.3,25.589649122807018,99.86666666666667,99.65666666666668,4.605170185988092,4.602065371034612,0.5,6,2001,0.20000000000000284,99.97500000000001,0.4535215741084912,98.84250000000002,0.7762863225288853
2001-07-01,99.8,100.09,26.35,269.2,25.62,99.93333333333332,99.92333333333333,4.603168183317418,4.606069781230928,0.4000000000000057,7,2001,-0.20000000000000284,100.00833333333333,0.42094770423058187,99.06666666666666,0.7071882009162254
2001-08-01,100.0,99.99,27.2,276.5,24.05,100.09999999999998,100.25666666666666,4.605170185988092,4.605070180987758,-0.10000000000000853,8,2001,0.20000000000000284,100.0,0.41995670772552707,99.24166666666667,0.6467939581059846
2001-09-01,100.5,100.69,23.43,294.0,24.8,100.16666666666667,100.42333333333333,4.61015772749913,4.612046489927524,0.7000000000000028,9,2001,0.5,100.05833333333332,0.43788403058624437,99.44250000000001,0.6935170575342056
2001-10-01,100.0,100.59,21.18,280.5,21.2,100.23333333333333,100.38999999999999,4.605170185988092,4.611052849146247,-0.09999999999999432,10,2001,-0.5,100.05,0.43797052619806764,99.54416666666667,0.7674095544378027
2001-11-01,100.2,99.89,19.44,274.9,19.75,100.39999999999999,100.42333333333333,4.607168188650764,4.604069580544058,-0.7000000000000028,11,2001,0.20000000000000284,99.99166666666666,0.35280263174999776,99.54583333333335,0.768202841742081
2001-12-01,101.0,100.79,19.84,279.0,19.1,100.76666666666667,100.76,4.61512051684126,4.613039144366787,0.9000000000000057,12,2001,0.7999999999999972,100.06666666666666,0.457926816966424,99.65583333333335,0.8468385950466714
2002-01-01,101.1,101.6,19.48,282.9,19.05,101.43333333333334,101.93666666666667,4.616110126026426,4.6210435351443815,0.8099999999999881,1,2002,0.09999999999999432,100.13333333333334,0.5449492609130948,99.84166666666665,1.0077953736505978
2002-02-01,102.2,103.42,21.74,297.1,18.73,100.83333333333333,102.77666666666666,4.626931677769604,4.638798366968075,1.8200000000000074,2,2002,1.1000000000000085,100.28333333333332,0.808852535535657,100.27666666666666,1.3146332591489893
2002-03-01,99.2,103.31,26.31,303.7,18.56,100.46666666666665,103.52,4.597138014290827,4.637734176861354,-0.10999999999999943,3,2002,-3.0,100.27499999999999,0.8203380677833876,100.67,1.4619600790471028
2002-04-01,100.0,103.83,27.29,309.2,18.33,99.83333333333333,103.83,4.605170185988092,4.642754946315362,0.519999999999996,4,2002,0.7999999999999972,100.31666666666666,0.7895146188218243,101.08999999999999,1.5910259697326827
2002-05-01,100.3,104.35,25.31,327.5,18.19,100.13333333333333,104.21333333333332,4.60816569496789,4.647750633523209,0.519999999999996,5,2002,0.29999999999999716,100.35833333333333,0.7727852028196504,101.52,1.7226776198170137
2002-06-01,100.1,104.46,26.86,313.9,18.61,100.10000000000001,104.45666666666666,4.6061696863211745,4.6488042230081525,0.10999999999999943,6,2002,-0.20000000000000284,100.36666666666667,0.7691002220225855,101.9175,1.810133721830893
2002-07-01,99.9,104.56,27.02,305.2,19.7,100.03333333333335,104.56333333333333,4.604169685654508,4.649761069315966,0.10000000000000853,7,2002,-0.19999999999998863,100.375,0.7629190353802248,102.29,1.859139585937623
2002-08-01,100.1,104.67,28.98,313.9,18.02,100.06666666666666,104.52666666666666,4.6061696863211745,4.650812543866793,0.10999999999999943,8,2002,0.19999999999998863,100.38333333333334,0.7589865651384383,102.68,1.8233236385539047
2002-09-01,100.2,104.35,30.45,325.2,19.26,100.2,104.56333333333333,4.607168188650764,4.647750633523209,-0.3200000000000074,9,2002,0.10000000000000853,100.35833333333335,0.7597348022152244,102.985,1.765376601593818
2002-10-01,100.3,104.67,27.22,318.4,21.92,100.26666666666667,104.59666666666665,4.60816569496789,4.650812543866793,0.3200000000000074,10,2002,0.09999999999999432,100.38333333333334,0.7517655985422278,103.325,1.651393351082786
2002-11-01,100.3,104.77,26.89,316.8,24.52,100.3,104.49333333333334,4.60816569496789,4.651767471364874,0.09999999999999432,11,2002,0.0,100.39166666666667,0.7501010032999255,103.73166666666667,1.2899036844477942
2002-12-01,100.3,104.04,31.2,348.2,25.55,100.5,104.21666666666665,4.60816569496789,4.64477544058045,-0.7299999999999898,12,2002,0.0,100.33333333333333,0.7253003557565939,104.0025,0.8976649000199277
2003-01-01,100.9,103.84,33.51,369.1,25.75,101.13333333333333,103.90666666666668,4.6141299273595635,4.64285125295578,-0.20000000000000284,1,2003,0.6000000000000085,100.31666666666666,0.7081773446780032,104.18916666666667,0.4954421043758872
2003-02-01,102.2,103.84,36.6,350.3,25.676,100.83333333333333,103.91000000000001,4.626931677769604,4.64285125295578,0.0,2,2003,1.2999999999999972,100.31666666666668,0.7081773446780032,104.22416666666668,0.4488056540999091
2003-03-01,99.4,104.05,31.04,336.9,25.602,100.53333333333335,103.98,4.599152113662528,4.644871552839644,0.20999999999999375,3,2003,-2.799999999999997,100.33333333333333,0.6813533769215948,104.28583333333334,0.3522256077976413
2003-04-01,100.0,104.05,25.8,339.4,25.528,99.76666666666667,103.91000000000001,4.605170185988092,4.644871552839644,0.0,4,2003,0.5999999999999943,100.33333333333333,0.6813533769215948,104.30416666666667,0.3314556965695713
2003-05-01,99.9,103.63,29.56,365.6,25.454,99.86666666666667,103.63333333333333,4.604169685654508,4.640826863196126,-0.4200000000000017,5,2003,-0.09999999999999432,100.30000000000001,0.6928203230275753,104.24416666666666,0.383487781798082
2003-06-01,99.7,103.22,30.19,346.3,25.38,99.76666666666667,103.28666666666668,4.602165676967792,4.6368626327205815,-0.4099999999999966,6,2003,-0.20000000000000284,100.26666666666667,0.712656149821791,104.14083333333332,0.4759575675006422
2003-07-01,99.7,103.01,30.54,355.8,23.79,99.76666666666667,103.01333333333334,4.602165676967792,4.634826070895602,-0.20999999999999375,7,2003,0.0,100.25,0.7242551032236395,104.01166666666666,0.5555314136173188
2003-08-01,99.9,102.81,31.57,376.8,22.16,99.89999999999999,102.83999999999999,4.604169685654508,4.632882624554627,-0.20000000000000284,8,2003,0.20000000000000284,100.23333333333333,0.7302967433402412,103.85666666666667,0.6117832850603836
2003-09-01,100.1,102.7,29.2,386.1,19.4,99.93333333333334,102.56666666666668,4.6061696863211745,4.631812116934513,-0.10999999999999943,9,2003,0.19999999999998863,100.22499999999998,0.7312815649753217,103.71916666666668,0.6731669836520938
2003-10-01,99.8,102.19,29.11,384.6,18.45,100.16666666666667,102.46333333333332,4.603168183317418,4.626833825624118,-0.5100000000000051,10,2003,-0.29999999999999716,100.18333333333334,0.7408021860037293,103.51249999999999,0.7327671712578099
2003-11-01,100.6,102.5,30.41,396.8,17.77,100.39999999999999,102.56666666666666,4.611152257665639,4.629862798578463,0.3100000000000023,11,2003,0.7999999999999972,100.20833333333333,0.7501010032999172,103.32333333333332,0.6688434160189798
2003-12-01,100.8,103.01,32.52,416.1,16.11,100.83333333333333,102.90666666666668,4.613138355637268,4.634826070895602,0.5100000000000051,12,2003,0.20000000000000284,100.25,0.769297199928749,103.2375,0.6336779365522667
2004-01-01,101.1,103.21,33.05,402.9,16.22,101.63333333333333,103.41333333333334,4.616110126026426,4.636765747577842,0.19999999999998863,1,2004,0.29999999999999716,100.26666666666667,0.7866307130972647,103.185,0.6046561757804967
2004-02-01,103.0,104.02,36.16,396.8,16.2,101.63333333333333,104.24000000000001,4.634728988229636,4.644583188344926,0.8100000000000023,2,2004,1.9000000000000057,100.33333333333333,0.9763879010584751,103.19999999999999,0.6242959671068357
2004-03-01,100.8,105.49,35.76,428.3,15.83,101.43333333333334,105.17333333333333,4.613138355637268,4.658616161693717,1.4699999999999989,3,2004,-2.200000000000003,100.45,0.9375984796761176,103.32,0.8860535588164661
2004-04-01,100.5,106.01,37.38,387.5,15.63,100.73333333333335,106.19,4.61015772749913,4.663533429285006,0.5200000000000102,4,2004,-0.29999999999999716,100.49166666666667,0.9268307027258084,103.48333333333333,1.1684903495408663
2004-05-01,100.9,107.07,39.88,394.9,15.9,100.73333333333333,107.11333333333334,4.6141299273595635,4.673482826170178,1.059999999999988,5,2004,0.4000000000000057,100.57499999999999,0.913658977558261,103.77,1.5630855266545172
2004-06-01,100.8,108.26,37.05,393.0,15.76,100.73333333333333,108.15000000000002,4.613138355637268,4.6845357413688316,1.190000000000012,6,2004,-0.10000000000000853,100.66666666666667,0.8721273190344151,104.19000000000001,2.013960367940957
2004-07-01,100.5,109.12,43.8,393.7,15.83,100.63333333333333,109.09000000000002,4.61015772749913,4.692448194095152,0.8599999999999994,7,2004,-0.29999999999999716,100.73333333333335,0.8205689083394773,104.69916666666667,2.419952885842518
2004-08-01,100.6,109.89,42.12,412.4,15.98,100.46666666666665,109.70666666666666,4.611152257665639,4.699479865458833,0.769999999999996,8,2004,0.09999999999999432,100.79166666666667,0.7798115545477514,105.28916666666667,2.7570816532023223
2004-09-01,100.3,110.11,49.64,420.4,16.29,100.3,110.11,4.60816569496789,4.7014798661255,0.21999999999999886,9,2004,-0.29999999999999716,100.80833333333334,0.7656943768815347,105.90666666666665,2.9476873318011965
2004-10-01,100.0,110.33,51.76,429.4,16.92,100.16666666666667,110.11000000000001,4.605170185988092,4.703475874772215,0.21999999999999886,10,2004,-0.29999999999999716,100.82499999999999,0.7436091348649984,106.585,2.951241649327952
2004-11-01,100.2,109.89,49.13,453.2,17.42,100.26666666666667,109.96333333333332,4.607168188650764,4.699479865458833,-0.4399999999999977,11,2004,0.20000000000000284,100.79166666666667,0.7633161305459447,107.20083333333334,2.7878452361289354
2004-12-01,100.6,109.67,43.45,438.4,17.84,100.63333333333333,109.74333333333334,4.611152257665639,4.697475856772117,-0.21999999999999886,12,2004,0.3999999999999915,100.77499999999999,0.7652985157322164,107.75583333333334,2.528569334384299
2005-01-01,101.1,109.67,48.2,424.1,18.46,101.39999999999999,109.49333333333334,4.616110126026426,4.697475856772117,0.0,1,2005,0.5,100.77499999999999,0.7652985157322164,108.29416666666667,2.12885141175568
2005-02-01,102.5,109.14,51.75,437.6,18.85,101.23333333333333,109.06333333333333,4.629862798578463,4.6926314617580855,-0.5300000000000011,2,2005,1.4000000000000057,100.73333333333333,0.635800616736514,108.72083333333335,1.6545939261966693
2005-03-01,100.1,108.38,55.4,431.1,19.26,101.06666666666666,108.67,4.6061696863211745,4.685643570137968,-0.7600000000000051,3,2005,-2.4000000000000057,100.675,0.6607502622708554,108.96166666666666,1.3175861768150856
2005-04-01,100.6,108.49,49.72,436.1,19.51,100.39999999999999,108.31,4.611152257665639,4.686658002834359,0.10999999999999943,4,2005,0.5,100.68333333333332,0.6589707309452533,109.16833333333334,0.9579317999389139
2005-05-01,100.5,108.06,51.97,418.9,19.76,100.5,108.06,4.61015772749913,4.68268662841592,-0.4299999999999926,5,2005,-0.09999999999999432,100.64999999999999,0.6571287406728386,109.25083333333335,0.788421418617105
2005-06-01,100.4,107.63,56.5,437.1,19.74,100.43333333333334,107.73666666666666,4.609162207257629,4.678699419276207,-0.4300000000000068,6,2005,-0.09999999999999432,100.61666666666666,0.6589707309452408,109.19833333333332,0.8764580924834129
2005-07-01,100.4,107.52,60.57,435.8,19.67,100.4,107.48666666666666,4.609162207257629,4.677676876774839,-0.10999999999999943,7,2005,0.0,100.60833333333333,0.6612087187091897,109.065,1.0021476937063059
2005-08-01,100.4,107.31,68.94,438.1,19.59,100.53333333333335,107.56,4.609162207257629,4.675721841939036,-0.20999999999999375,8,2005,0.0,100.59166666666665,0.663952809568126,108.84999999999998,1.0825894882183422
2005-09-01,100.8,107.85,66.24,472.3,19.33,100.53333333333335,107.81333333333333,4.613138355637268,4.680741372835166,0.539999999999992,9,2005,0.3999999999999915,100.63333333333333,0.6596601512533544,108.66166666666668,1.0391765387982528
2005-10-01,100.4,108.28,59.76,466.9,18.81,100.53333333333335,108.20666666666666,4.609162207257629,4.684720464746101,0.4300000000000068,10,2005,-0.3999999999999915,100.66666666666667,0.634369168879078,108.49083333333334,0.8990344146853914
2005-11-01,100.4,108.49,57.32,498.7,18.09,100.53333333333335,108.49333333333333,4.609162207257629,4.686658002834359,0.20999999999999375,11,2005,0.0,100.68333333333334,0.6235285709476126,108.37416666666667,0.7845028342654436
2005-12-01,100.8,108.71,61.04,519.7,17.92,100.8,108.67333333333333,4.613138355637268,4.6886837862159085,0.21999999999999886,12,2005,0.3999999999999915,100.7,0.6237715199422026,108.29416666666667,0.6826879805509174
2006-01-01,101.2,108.82,67.92,575.5,17.19,101.36666666666667,108.63999999999999,4.617098756853365,4.689695141057779,0.10999999999999943,1,2006,0.4000000000000057,100.70833333333333,0.6302356461650428,108.22333333333334,0.5600378775076108
2006-02-01,102.1,108.39,61.41,563.9,16.67,100.93333333333332,108.31666666666666,4.625952725170619,4.685735833827659,-0.4299999999999926,2,2006,0.8999999999999915,100.675,0.5293649711941306,108.16083333333331,0.48530137465623097
2006-03-01,99.5,107.74,66.63,586.7,16.23,100.60000000000001,107.81333333333333,4.600157644164547,4.6797209172523875,-0.6500000000000057,3,2006,-2.5999999999999943,100.625,0.6107000454025071,108.1075,0.49411307134453486
2006-04-01,100.2,107.31,71.88,654.5,15.66,100.10000000000001,107.49000000000001,4.607168188650764,4.675721841939036,-0.4299999999999926,4,2006,0.7000000000000028,100.59166666666668,0.622981589299501,108.00916666666667,0.5273683951880549
2006-05-01,100.6,107.42,71.29,649.0,15.27,100.39999999999999,107.38333333333333,4.611152257665639,4.676746384477314,0.10999999999999943,5,2006,0.3999999999999915,100.60000000000001,0.6223124032773254,107.95583333333333,0.5534759308781239
2006-06-01,100.4,107.42,73.93,616.0,15.0,100.46666666666668,107.42,4.609162207257629,4.676746384477314,0.0,6,2006,-0.19999999999998863,100.60000000000001,0.6223124032773254,107.93833333333333,0.567848144447364
2006-07-01,100.4,107.42,74.4,646.8,14.63,100.4,107.42,4.609162207257629,4.676746384477314,0.0,7,2006,0.0,100.60000000000001,0.6223124032773254,107.93,0.5752311788243988
2006-08-01,100.4,107.42,70.26,634.2,14.14,100.36666666666667,107.24333333333334,4.609162207257629,4.676746384477314,0.0,8,2006,0.0,100.60000000000001,0.6223124032773254,107.93916666666667,0.5652426403103726
2006-09-01,100.3,106.89,62.91,604.2,13.95,100.3,106.99333333333334,4.60816569496789,4.671800268285854,-0.5300000000000011,9,2006,-0.10000000000000853,100.55833333333334,0.6244391422903496,107.85916666666667,0.6417654390730915
2006-10-01,100.2,106.67,58.73,606.8,13.6,100.36666666666667,106.81666666666666,4.607168188650764,4.669739956637391,-0.21999999999999886,10,2006,-0.09999999999999432,100.54166666666667,0.6316764611058521,107.72500000000001,0.7104096129576363
2006-11-01,100.6,106.89,63.13,652.9,13.15,100.43333333333334,106.71,4.611152257665639,4.671800268285854,0.21999999999999886,11,2006,0.3999999999999915,100.55833333333334,0.6302356461650156,107.59166666666665,0.7038960839289431
2006-12-01,100.5,106.57,61.05,638.0,13.08,100.73333333333333,106.63999999999999,4.61015772749913,4.668802046232865,-0.3200000000000074,12,2006,-0.09999999999999432,100.53333333333335,0.6257117159804597,107.41333333333331,0.664808015122044
